struct_id_2015,structure_id_2023,match_distance_deg
820316,800725,4.198493127570178e-06
820317,817306,9.351174802497592e-07
820318,813804,8.137019695622364e-05
820319,818136,4.127353417987502e-06
820320,811723,2.3662034648990367e-06
820321,808837,4.582567429323686e-06
820322,808838,1.2087306209140553e-05
820323,817999,3.7297236247115684e-06
820324,808838,5.35983954668115e-06
820325,808836,1.9051540819828777e-06
820326,808445,8.247809826122286e-08
820327,809545,7.226411498599962e-05
820329,805549,2.0158765667910466e-06
820330,813488,7.033433847160583e-05
820333,814230,0.0001998294730035608
820334,801971,0.000263763048908238
820335,805549,9.819871528873369e-05
820336,810189,0.0002379344293235947
820337,807545,2.1058866364963353e-06
820338,815213,1.4913483339329853e-06
820339,810264,3.6813507851712996e-05
820340,801668,4.134349763572137e-05
820341,800588,1.4897044061351994e-05
820342,815875,3.68698071537959e-06
820343,808221,7.891313130749446e-06
820344,812963,2.4050619407986624e-05
820346,805740,2.7203492992942413e-06
820347,813669,1.6587807236615928e-06
820348,813666,1.8662113266740076e-06
820349,813660,8.258505315131376e-07
820350,808470,0.00017811213740625458
820351,808471,0.0001262208969434685
820352,808469,0.00014829172632440288
820353,812937,6.085613214712001e-06
820354,808471,1.693263283193501e-06
820355,812953,6.247187260517269e-07
820356,812943,6.306182945710947e-06
820357,812954,2.100603006731501e-05
820358,819160,0.00040624277959154276
820359,813488,8.533598634889975e-05
820360,811161,0.0006157632740516947
820361,807784,0.00027988655852300803
820362,811161,0.00026009726846511704
820363,812963,0.00048522952969900693
820364,812963,0.0004795632270054549
820365,808029,0.0005202821194250411
820366,813488,6.747087817901344e-05
820367,901959,0.00010506767747778722
820368,901959,4.622438902649594e-05
820369,807051,1.4934889758089265e-06
820370,808221,2.982511738153107e-05
820371,804608,9.043333464395973e-06
820372,815587,0.00010531789957845615
820373,811577,6.611231590158945e-05
820374,816045,3.723160353835134e-05
820375,801995,5.7151374012536005e-05
820376,812980,0.00011517362131942126
820377,812980,2.326135014908881e-05
820378,900436,5.878612473477941e-05
820379,801384,9.31383918805828e-05
820380,803674,1.2029721621444978e-05
820381,818472,7.1249955566444065e-06
820382,817337,1.7499515633380398e-05
820383,807518,1.3719773233235196e-05
820384,817707,3.4055750111305864e-06
820385,817707,9.11135525099829e-05
820386,818472,1.6616215944233006e-06
820387,814848,2.603028185130797e-06
820388,812721,7.609039846649247e-06
820389,806375,2.367313964848624e-06
820390,900436,3.434969604919722e-05
820391,809739,7.607404727743098e-05
820392,814094,9.109778289294213e-07
820393,801500,4.308694795782422e-06
820394,800851,1.6145568443737213e-05
820395,800410,1.0279721275666117e-05
820396,805047,1.6346809830047999e-06
820397,810411,3.4452634782564845e-05
820398,818645,6.223875066298549e-05
820400,816016,0.0001663465755859408
820401,816016,9.16143249328732e-05
820402,811791,4.578976203270353e-06
820408,809843,1.3595911272367813e-05
820409,809277,7.61190152568632e-06
820410,814826,2.222071449876239e-05
820411,811161,0.0004601463808178517
820412,816936,0.0005352802623965477
820413,811161,0.0006192252921868559
820417,806226,0.0005190746034410656
820418,903397,0.00015049398316077534
820419,903397,0.00011575549903665104
820420,813063,1.5953284512693937e-06
820421,903397,1.0191228124664927e-06
820422,813065,2.330753569317493e-06
820424,813064,1.988460260284443e-06
820426,806227,0.00021534182935166915
820427,806227,0.00022805460978550087
820428,806226,2.7978828787493003e-05
820429,815923,1.2064247052305094e-06
820430,815922,6.211176256164046e-05
820431,807980,1.5727596122304138e-05
820433,818645,0.00023691029452754407
820434,810411,1.6930055363199446e-05
820435,818645,5.994539108892749e-06
820436,803352,3.7817755419205237e-06
820437,805374,5.489592889912469e-06
820438,809739,0.00012703439466313279
820439,806521,1.2598931809765987e-05
820440,806522,1.1673274550900995e-06
820441,806520,2.255324208869198e-06
820442,801138,1.371974348945488e-05
820443,815922,1.3501276485577012e-06
820444,815924,5.065237787582783e-06
820445,815925,3.418641046976862e-06
820446,819125,4.341748613372236e-06
820447,816803,5.544215995309257e-06
820448,807782,3.53505544027403e-06
820452,900448,7.105355539276953e-05
820453,900448,1.6662307677988028e-05
820454,808822,3.763224868858956e-06
820455,819057,0.00010822489165165579
820456,819057,3.3183902602384386e-06
820457,801471,1.1730316178569827e-06
820458,806817,1.5982000484999052e-05
820459,800836,1.993969310945609e-05
820460,807862,1.2845893556673889e-06
820461,801946,5.7440622084851194e-05
820462,801599,4.949692662315509e-06
820463,801598,4.995466093627583e-06
820464,814806,0.0003619408910084633
820468,811161,1.990465609150001e-05
820470,801384,1.2890882164587063e-05
820472,807471,3.32750595839561e-06
820473,819093,3.8007859575911522e-06
820474,812497,2.239611176814293e-06
820475,807443,1.2597179332650976e-07
820476,801971,7.1776212579613104e-06
820477,802830,1.9519408972256148e-06
820478,800072,2.015097568864209e-06
820479,805695,3.4097394639039135e-05
820480,805695,2.6700620260708462e-05
820481,801480,0.00012266059138451392
820482,801480,4.598599104804434e-06
820483,801162,2.848852796972976e-05
820485,819284,0.00013838118444731926
820486,803457,3.5155453087038163e-06
820487,805281,8.982376513472402e-05
820488,818213,1.1493134887895624e-05
820489,818213,6.913323689823884e-05
820490,803495,0.00017302255931023097
820491,818792,1.254495937070702e-05
820492,811556,2.8442229031468636e-06
820493,811555,3.486038258694577e-06
820494,805283,2.9363360596832077e-06
820495,813663,1.916449344827462e-06
820496,817227,7.332598020686889e-06
820497,813669,6.571102899788293e-05
820498,815848,6.880012962281653e-05
820499,813665,2.4107324403296237e-06
820500,802859,5.712840100805082e-06
820501,808469,5.3309585464825465e-05
820502,808471,0.0001772948978968405
820503,812370,0.00021904059283928373
820504,808865,8.465710932392066e-05
820505,807950,2.252571762605707e-06
820506,805739,2.1540279407829644e-06
820507,817693,4.0785220654030336e-05
820508,814863,2.7081248313102292e-05
820509,814863,1.95840979291113e-05
820510,819160,0.00032929666846514844
820511,819160,6.040549682866096e-05
820514,801154,2.2772147305798413e-05
820515,801422,0.00018489459065501192
820516,801421,0.00017135748658946888
820517,801422,8.012114916008842e-05
820518,801421,1.223971681034926e-05
820519,814975,1.5004373015308267e-05
820520,809464,4.378846842010107e-06
820526,806352,1.6483376090121019e-06
820527,819347,6.190489116967024e-06
820528,814230,6.879093881786122e-06
820529,808515,1.8004378882675552e-06
820530,800296,3.6553455534617295e-06
820532,818071,2.182456652656527e-05
820533,801734,9.036203677012554e-06
820534,818072,5.3770685374484636e-06
820535,804134,2.404725862882534e-06
820536,818394,1.368887446218305e-06
820537,803308,6.189791585972954e-06
820538,812963,1.307412213695433e-06
820539,807371,6.510257538855784e-07
820540,808029,9.01383778520846e-06
820544,808676,4.3422763664719696e-05
820546,809212,8.687662231977509e-06
820547,804083,0.0001422877788017283
820550,816303,0.00018395832292692182
820551,812639,1.308308129361197e-06
820552,804609,8.464484069835574e-06
820554,818482,0.00024660909594731553
820555,812958,8.22471500869822e-05
820556,812822,0.0001811051596747525
820557,813491,0.0003964495903095438
820558,900531,0.0001715972670478243
820559,900531,0.00029725342459823275
820560,900531,0.00024225611056529555
820562,803918,0.00018125430508332828
820563,803918,0.0002681269260405386
820564,810471,1.2549974548377918e-05
820565,801734,0.0005530231630041441
820566,813057,1.2592964529283371e-05
820567,800997,2.7908881084832756e-05
820568,808919,2.704081779698981e-06
820570,810227,6.033039574224715e-06
820571,812701,7.00028980195994e-05
820574,812701,1.339531699387825e-05
820575,817471,2.07258723785766e-05
820576,817470,1.8672561741938201e-06
820577,817471,0.00012108326033545283
820578,819286,4.635070292558192e-05
820579,815210,9.216367148217733e-06
820580,803918,1.6652922715182973e-06
820582,812314,7.459293426189602e-06
820583,819187,2.321639233916459e-06
820584,816627,1.3004710869196073e-05
820585,803608,9.762533826671085e-05
820586,803608,1.4634382822041488e-05
820587,803606,0.0001367208662205012
820588,814730,3.014888087784578e-07
820589,800975,4.863921244204212e-06
820590,805216,1.043855463603955e-05
820591,800274,6.049739797424764e-07
820592,900471,0.00017053399168103138
820593,900471,2.3547633156806458e-05
820594,900471,2.4900674163740125e-05
820595,814730,0.0001508764138482811
820596,818853,0.00024889617880533704
820598,818853,0.00014003213037262104
820599,801240,2.682658637014612e-06
820600,806518,2.9712387581376626e-06
820601,801763,1.8090331393437615e-06
820602,809178,2.8138241047614003e-06
820603,809199,3.7151097621994837e-06
820604,801515,4.2565878722916894e-06
820605,819287,9.336519502857548e-05
820606,819287,9.876392071196372e-05
820607,815196,2.3218493758313256e-06
820608,813107,7.596097844582084e-06
820609,813107,0.00020470463228796374
820610,804322,9.780794631793095e-06
820611,810909,2.829799837110743e-06
820612,813491,1.638914855260758e-06
820613,813491,0.0007575343412213316
820614,817808,0.0002825910789609549
820615,801426,5.5199146727277895e-06
820616,801427,0.00018099128636397098
820617,812822,0.0005952639821380394
820618,810427,1.4566926137448094e-06
820619,801429,2.3087109716431118e-05
820622,801427,8.043590999432428e-05
820623,801431,6.026983756439415e-06
820625,801430,2.318776689849739e-05
820626,801423,3.6351612774204273e-06
820627,801428,7.326337582791644e-05
820628,801428,7.302779094746698e-05
820630,801425,4.210702468288813e-06
820631,801424,8.403829885129234e-05
820632,812822,0.0005955371116466148
820633,817806,1.2388832408592815e-05
820634,817807,1.2925032863269517e-05
820640,817809,0.0001250754922756676
820641,817808,2.2767517157540405e-05
820642,819301,0.00015524539615425503
820644,802767,7.543734195042296e-05
820645,809199,0.0006951719930273664
820646,802766,0.0004977491166019886
820647,802766,0.00037841153431517234
820648,802766,0.0004953892402881086
820649,802766,1.4218311659494248e-05
820650,802766,3.3093943513753695e-05
820652,814946,0.000248794603507321
820653,804924,0.0002679781815482457
820654,817403,0.00030623901167001135
820655,804924,0.00016911335177427085
820656,817403,0.0003261619609857777
820657,819030,0.0002947223451977921
820658,817403,0.00030088365140986924
820659,819030,0.00029415996030958066
820660,817403,1.7648344964808551e-06
820661,818754,1.5580499903876834e-06
820662,819030,7.942658764808531e-07
820663,807842,1.9050848284397047e-05
820664,807669,7.900363048947601e-07
820665,814946,1.808184317987451e-06
820666,804924,1.0121851032170264e-05
820667,811678,8.890728121033851e-07
820668,811677,1.0718704099324287e-06
820669,803642,0.00013770546745605407
820671,812945,2.126132957551741e-06
820672,812946,0.00011776022116173267
820673,812948,1.6131772237203458e-06
820674,805286,0.000145725961395233
820675,805286,8.82110881559219e-05
820676,801056,7.354365052314762e-07
820677,813664,1.055946898405574e-06
820678,808470,6.33136928849493e-05
820679,901947,3.098064864024168e-06
820680,805287,2.369506270439779e-06
820681,805285,1.0158043985010998e-06
820682,817227,0.0002786930548815149
820683,804898,5.405734651490682e-06
820684,805284,3.462751232529535e-06
820685,812944,2.99067834507554e-06
820686,812936,1.4404826977851435e-06
820687,812939,4.862272629209128e-06
820689,812947,0.00021717090854825788
820690,812947,7.065302873336369e-07
820691,812941,1.1482103995023248e-06
820692,812938,5.312817981625576e-07
820693,812958,7.520515427858819e-05
820694,812957,0.00017737533601883503
820695,812957,0.00021340455191951198
820696,812943,0.00027143574734024865
820697,812943,0.0003594596893737132
820698,812957,5.015117587079248e-06
820699,812946,4.0282381745972203e-07
820700,812949,4.885309540504816e-06
820701,812959,0.00010989455747209753
820702,814818,4.409999945967574e-06
820703,805286,1.1836003082774207e-06
820704,805281,9.825356459758559e-05
820705,803625,1.3620409203944734e-05
820706,813661,3.2208569352357336e-06
820707,813667,2.6774689568092127e-06
820708,806227,0.00022655796932804332
820709,801153,2.2593495346098917e-06
820710,801155,2.2321496694610035e-06
820711,812955,5.291797761566034e-07
820712,812960,5.9513504099403846e-05
820713,801058,0.00014717671327685528
820714,801058,2.4330578249186673e-06
820715,801057,1.2823273261946463e-05
820716,803642,0.00012410588140492643
820717,810189,1.8269985842555539e-06
820718,818394,0.00016907514570157443
820719,805793,0.00014306921340776285
820720,812410,2.554217787327424e-06
820722,810909,0.00019948888919626236
820739,808752,1.7108926649494346e-05
820740,818853,7.524272237107938e-06
820741,809645,2.7436995572172644e-05
820742,812822,4.007301628957712e-06
820743,800997,0.0004989402230816478
820744,816627,0.00029926181680341304
820745,815445,1.603247083821714e-05
820746,900483,0.00023434429862321274
820747,817883,1.1017963415912422e-05
820748,814046,8.765230292623855e-07
820749,801935,2.6372968956284218e-05
820750,801935,0.0002662713513123345
820751,801935,0.0002136389311892568
820752,801935,0.0002010591563052974
820753,801935,0.0002573846688398959
820754,812314,0.00025124202838108393
820755,806226,0.000388695531955689
820756,816361,4.5385133370578145e-05
820757,813491,0.000529622902243162
820761,806226,0.0003129824702567816
820762,800659,1.2694383424714675e-05
820763,808978,0.00017508855894529375
820764,809009,0.00023923785591500882
820765,809009,4.1280797677845875e-06
820766,815587,1.5204764649702278e-06
820767,806227,8.065684020246587e-06
820768,900623,0.00034423077336260063
820769,803673,0.00017401618059048835
820770,803673,9.174691903460492e-06
820771,813796,1.765850748360482e-05
820772,808702,1.6422203536444534e-05
820773,902955,2.029049068712893e-06
820774,811979,2.4784567262748025e-06
820775,812951,1.0815936257567869e-06
820776,812952,1.1520347432470974e-06
820777,812940,3.0004243993747564e-06
820778,812937,0.00013349033719776724
820779,809124,3.5510070887806826e-06
820780,805549,0.0002611387212421998
820781,805972,8.608801690238415e-06
820782,814806,5.135115996670171e-06
820783,812768,1.2341870378529543e-05
820784,817642,6.739442973751939e-05
820785,802316,1.2072186122472883e-05
820786,804963,0.00013100406833384286
820787,801892,1.1806651774939318e-06
820788,807831,4.238134983535376e-06
820794,803105,6.155192583294567e-06
820798,803104,5.239647165024739e-06
820799,803101,0.0001594251739887733
820800,803102,3.3512843889311057e-06
820801,803107,1.2829438049221539e-06
820802,802967,7.819800366378961e-05
820803,901884,1.9929717794750343e-06
820806,800528,2.345513967814711e-06
820807,800529,1.5998499109926569e-06
820809,803101,0.00015931434575236023
820810,803108,0.00015047963757583302
820811,803102,4.146542948515108e-06
820812,903370,0.0007399524915008383
820813,903370,0.0007160569927555898
820814,903370,0.00022608778178138575
820816,802764,2.5504477446130165e-06
820817,811714,0.0001406574800172108
820818,804963,0.00012221477738775304
820819,811714,2.76276317667761e-06
820820,811716,0.00023312534642350123
820821,804963,4.550704071165006e-05
820823,811712,3.2406084631760264e-06
820824,800525,0.0004368693958555039
820825,800525,0.0004393998761172644
820826,901883,0.00018642813056942592
820827,901883,0.0003375692300362978
820829,800510,0.0009628541626866246
820830,903380,0.0005645874633943732
820831,800510,2.6697912691630126e-06
820840,803102,0.00017618261748286032
820841,803108,0.00017105421520724237
820842,803108,1.4595261502272148e-06
820844,800514,0.00011383068303052693
820845,800517,2.9449584195436065e-06
820846,800533,0.0002031409016457754
820847,800533,0.0002048936301137667
820848,901883,2.019635051943392e-06
820849,800513,4.516101436245443e-06
820850,901883,0.0001933256631483004
820851,901883,0.0001734777882516895
820852,901883,0.0001978407531381661
820853,800531,2.1144231629746977e-06
820854,800533,2.819227738677675e-06
820855,800525,9.495756956931465e-05
820856,800525,2.2495303301652302e-06
820857,800538,2.9604977869466712e-06
820858,800539,2.4772623808700137e-06
820859,800524,9.804290611190806e-07
820860,800522,1.1222172377389247e-05
820861,800543,1.9159644016524196e-05
820862,800530,0.0003596022263906619
820863,800530,4.787711162655758e-07
820864,800530,1.0504005708556067e-05
820865,800521,0.00018588409807047067
820866,901930,1.917215222258044e-06
820867,800521,1.0222900722483108e-06
820868,800518,2.0003350039266127e-06
820869,800520,1.5014666039236088e-06
820870,800519,0.00011203337586949799
820871,800519,2.1152837217235237e-06
820872,900493,0.00016403848033281915
820873,900493,5.6819426032510796e-05
820874,903371,1.6420987775537743e-06
820875,800544,0.00012120876895151123
820877,800542,2.0456773802099455e-05
820879,800542,2.4474604988621067e-06
820880,800542,7.76001650716088e-06
820881,800540,8.370700188995427e-06
820882,800526,1.5735063746584583e-06
820883,800516,5.636324552651352e-06
820884,900494,0.00011547602682817238
820885,900494,9.446829168109001e-05
820886,900494,3.970125376319021e-05
820887,800514,3.226867912923591e-06
820888,800535,1.2776055063241651e-05
820889,900585,2.1579796447063185e-06
820890,812249,0.00047441041657944816
820895,818151,2.1558438468530333e-05
820897,806786,0.00023730499950514415
820899,814244,0.00013358396270964312
820901,809706,8.750063900752653e-05
820902,901122,0.00012314187090307327
820903,901122,0.00010952408724378096
820904,901122,9.467668378337529e-05
820905,809236,2.596745906078801e-07
820907,814269,0.0005194978914044641
820908,814269,0.0005336660989026769
820909,800870,1.3622352083372126e-06
820912,813210,1.273792412020206e-05
820915,803117,6.671223479864174e-06
820916,806495,1.679202245833833e-05
820917,806495,8.248638881640581e-05
820918,815709,2.395084131557267e-05
820919,808386,6.355471641849075e-06
820920,806517,4.112124463218276e-05
820921,806056,2.59860221909506e-05
820922,802748,7.000576874982808e-07
820923,814855,1.8789511983729703e-05
820925,815026,1.0137941816621206e-05
820926,812901,1.6699352634921962e-05
820927,814295,3.141193858695589e-06
820928,815455,4.4647703564069093e-05
820929,807713,1.1096458106327756e-05
820930,815304,4.783473874697511e-06
820931,816501,2.321644441007583e-05
820932,802320,4.2069740554942735e-06
820933,807712,2.2116037397788157e-05
820934,803141,2.858823396923755e-06
820935,813192,1.4038172508280928e-06
820936,801750,1.5738063624357025e-05
820937,804014,9.046639566267798e-06
820938,804014,1.7159455840575702e-06
820939,817735,2.6254792326560647e-05
820940,806613,2.4572937609563423e-05
820941,818489,5.36639757413954e-06
820942,812457,3.218469798365881e-05
820943,812457,3.061815203323003e-06
820944,801492,1.901325955468298e-05
820945,812965,1.887043919975506e-05
820946,801651,3.583229120955779e-05
820947,804009,1.0440619002892887e-05
820948,801650,7.349506285928182e-07
820949,803439,6.09204932627149e-06
820950,803440,6.2940024576492145e-06
820951,803439,3.01781956679107e-05
820952,804198,7.342452684475263e-06
820953,800570,2.0437215295719096e-05
820954,800569,2.3583110687398077e-06
820955,818347,3.4553736475776515e-05
820956,804204,3.707907775135298e-05
820957,814794,3.874952953450569e-05
820958,814795,1.9788860406851846e-05
820959,802422,1.6118352984062106e-05
820960,802421,6.883571751184231e-05
820961,811166,3.741809302941682e-05
820962,810868,1.2766641984030792e-06
820963,804048,2.3144876431515687e-06
820964,808432,1.3458061758522018e-05
820966,813755,5.666541916387702e-06
820968,807806,4.08071593938561e-06
820969,818573,2.041234117193125e-06
820970,802408,4.674890374917639e-05
820971,800833,1.7498304612589418e-06
820972,800678,1.2611752464055891e-05
820973,818675,9.073125000740872e-06
820974,803957,0.00010649379516207881
820975,803957,9.349068134318862e-05
820976,810717,0.00014348152540619104
820977,811726,5.7731153917878375e-05
820978,811726,1.6631780652812877e-05
820979,903342,1.39469546626001e-06
820980,808687,3.5244387241872866e-06
820981,903342,0.0001353267184999496
820982,901255,1.6232260285174388e-06
820983,801193,6.491645991144923e-05
820984,814626,2.0468555592763086e-06
820985,805714,1.1423433074049053e-05
820986,815800,2.201813824334806e-06
820987,815802,6.68599319833886e-06
820988,811810,1.7697547822979852e-06
820989,813981,2.292252115477842e-05
820990,813981,3.3704535486377063e-05
820991,806092,6.402939062174597e-05
820992,807055,9.54921621045677e-06
820993,815553,1.917088759123403e-06
820995,815553,1.9217943626634295e-05
820996,803560,3.296295815251844e-05
820997,816137,4.433695214695526e-06
820998,813221,5.950224434250626e-06
820999,802839,3.067368803138922e-05
821000,813561,2.2261660525257894e-06
821001,817540,4.771321364109279e-05
821002,814625,2.2152329206016208e-05
821003,817841,2.1476267376791296e-05
821004,816622,1.6649203659135388e-06
821005,819055,1.9152319116821204e-06
821006,812694,7.044340511678642e-07
821007,810313,6.362229930254665e-06
821008,809168,1.935494266014328e-05
821009,812197,2.0724451357816072e-05
821010,802172,2.1979314261888557e-05
821011,809850,1.2793168348171101e-05
821012,818756,1.1230122071649553e-05
821013,810576,2.8507828774519255e-05
821014,802957,4.455750029822234e-05
821015,817802,1.1725663621359916e-05
821016,806482,1.017998754611957e-05
821017,803146,3.7175534830407584e-05
821018,817158,5.196186609893154e-05
821019,814885,3.471205451937561e-05
821020,811743,1.3935069940020435e-06
821021,806175,1.4533958484345532e-05
821022,808027,1.1215885285252876e-05
821023,805835,2.4866702262340828e-05
821024,807506,2.6886646124620424e-05
821025,806207,1.7940887867612006e-05
821026,801924,2.9245294380248472e-05
821027,807670,1.7887434968404892e-05
821028,815938,2.852410285095538e-06
821029,801373,1.288388048204017e-05
821030,808581,1.4422333891107142e-05
821031,818118,1.296314941224145e-05
821032,802995,4.100564351087445e-06
821033,801106,7.307430361841067e-06
821034,808749,1.5517192263119105e-05
821035,812993,1.6677228864838586e-05
821036,802863,1.4101469237263025e-05
821037,800100,4.738754099957356e-06
821038,810513,2.158636335965823e-05
821039,809926,3.4105879140440707e-06
821040,811184,1.3641202027161753e-05
821041,802137,3.2985717178509807e-05
821042,817548,2.0067655387923546e-06
821043,808389,1.6755203976200196e-05
821044,802899,1.996820278881895e-05
821045,803683,1.4419782677973904e-06
821046,814864,4.617031350342901e-05
821047,805274,1.4668580724391627e-07
821048,815265,3.166014306948901e-06
821049,805786,6.998698993769638e-07
821050,808147,1.2741388656484754e-06
821051,819349,3.152602424298951e-05
821052,815800,8.395907001635412e-05
821053,804879,1.385556188363935e-06
821054,804527,7.030434109911916e-07
821055,813237,1.8847928760363756e-05
821056,807891,5.2770140178641235e-05
821057,807891,3.4174478739125992e-06
821058,813128,2.376778184400577e-06
821059,806396,4.933158083644493e-05
821060,811212,4.646812703907795e-05
821061,811212,3.0997532113195e-05
821062,817232,3.630076464823801e-05
821063,803285,3.867918166115514e-06
821064,803285,3.884436114122893e-05
821065,807630,1.5082713310097715e-06
821066,804948,1.197269748518929e-05
821067,806092,2.744380059145766e-05
821068,814859,3.217707978264863e-06
821069,810525,6.725338475569234e-07
821070,816215,6.48484323894377e-06
821071,812221,5.002952849050141e-05
821072,809888,3.3694786379771914e-06
821073,809547,1.4425429223709435e-06
821074,802445,2.857229685230012e-05
821075,812345,1.3384524608914531e-05
821076,813910,3.6965789962455567e-05
821077,812730,4.2221765419784006e-05
821078,812730,2.878999782343528e-05
821079,813334,3.2330085420042636e-06
821080,815749,1.8951742519634042e-06
821081,800777,8.414285946945172e-07
821082,803028,4.17557321733569e-05
821083,811779,1.2844448796285795e-05
821084,805234,4.037981511887108e-05
821085,808783,3.368324457345871e-05
821086,803570,1.1633722081677136e-05
821087,813980,4.423428914010872e-06
821088,805672,2.273998316795883e-05
821090,812441,3.0238371966161252e-05
821091,816013,1.5242247741517716e-05
821092,802774,1.7427248333259235e-06
821093,810955,1.0402909089081852e-06
821094,804610,4.151686006182553e-05
821095,806553,1.7659224506817313e-06
821096,816620,5.02545668985705e-07
821097,808655,3.210995892489906e-05
821098,808979,7.192050045694342e-06
821099,807343,8.869256573063376e-06
821100,815844,4.883163362603802e-05
821101,802897,2.742206779047605e-05
821102,807325,3.216852391758122e-05
821103,815320,2.5898468841344896e-05
821104,815696,4.801716928693957e-06
821105,802332,8.529373152744165e-06
821106,817851,8.670918127178916e-07
821107,817851,9.168100507595926e-05
821108,817259,1.1389052966882317e-05
821109,801704,1.4615655561083037e-05
821110,818324,4.626449129964757e-06
821111,818323,9.679580438222263e-06
821112,811728,2.3391056071427906e-06
821113,814608,3.5672890011730276e-05
821114,805598,3.7336785125508264e-05
821115,811086,9.028772552500102e-06
821116,804728,7.384558942581515e-06
821117,800990,8.204954003552732e-06
821118,811188,1.0598213308698133e-06
821119,811188,4.2109297930332585e-06
821120,801755,4.929893953696553e-06
821121,802195,3.9845187097379075e-05
821122,818565,1.1230679385074012e-05
821123,818874,3.952564703064889e-05
821124,800027,1.1324302543693228e-05
821125,811946,3.3150721211683296e-05
821126,808379,2.71293615635373e-05
821127,811935,2.62947132073656e-06
821128,800576,2.1193382829581966e-06
821129,801712,2.9301444851915507e-05
821130,812344,2.0825032940520294e-05
821131,812651,6.830891387301332e-06
821132,817303,3.180702440436934e-05
821133,805071,5.2166211632255714e-05
821134,817792,2.9010212184050354e-05
821135,805048,8.831615145446948e-07
821136,803777,1.787645068227809e-06
821137,818671,4.924155180946457e-06
821138,811859,3.68101862089785e-05
821139,807342,4.77799969401208e-06
821140,815086,2.547566064594917e-05
821141,804879,1.6508446413290748e-06
821142,803728,3.952600057216373e-05
821143,806924,4.5987274419122604e-05
821144,817636,1.4011425876856568e-05
821145,816636,1.3152635963557512e-05
821146,817108,1.2939178932209687e-05
821147,815908,3.0039871418534735e-05
821148,800461,1.221541888187129e-05
821149,800228,4.921890318839572e-06
821150,816206,5.074215588045506e-06
821151,813721,2.7455307968987488e-05
821152,814749,2.6762080549962112e-06
821153,815324,4.561065771526729e-06
821154,807291,3.0103614223478455e-05
821155,808512,4.404376304685209e-06
821156,808929,2.5483894901356543e-06
821157,808590,1.1883260457945216e-05
821158,807910,4.075309750120907e-06
821159,807975,2.4661645560053083e-06
821160,808012,3.389702138445154e-05
821161,806410,1.4163162086247296e-05
821162,814144,1.1294347688198345e-05
821163,818688,1.8309408488709465e-05
821164,816281,2.1294237802942353e-05
821165,806208,5.887416188827941e-06
821166,810099,1.2617503809186474e-05
821167,809815,3.5570502063902334e-05
821168,802001,4.067034163159303e-05
821169,811811,4.927456477426289e-05
821170,804812,2.1441299630684444e-05
821171,807777,5.800532441367974e-05
821172,816966,3.394227444820924e-07
821173,816883,2.079995011637705e-06
821174,813994,2.4990482655252474e-06
821175,814759,2.4359375161653328e-06
821176,805204,2.9460108154718026e-06
821177,804665,3.484132548710561e-06
821178,800186,4.81902530943638e-06
821179,816296,4.461114836148021e-06
821180,803454,4.5609423505881555e-06
821181,811559,3.609306850586233e-06
821182,811725,6.163989684316874e-07
821183,811724,1.8014353481702938e-06
821185,817622,6.778308722111883e-05
821186,812535,4.532266820327963e-05
821187,807214,1.1221713309030901e-05
821188,808130,3.455129182885119e-06
821189,806193,5.449889560564855e-05
821190,800322,4.781476712556829e-06
821191,812873,5.355999978614833e-06
821192,811014,3.564908055691401e-06
821193,805231,2.421685228138364e-06
821194,817539,3.038336994398704e-06
821195,812835,2.6944839231269265e-05
821196,819219,3.323553785814389e-05
821199,810717,9.89232305567603e-06
821200,806444,2.6599571019751197e-06
821201,813875,5.86164929192739e-06
821202,813095,3.0662016129863986e-06
821203,803490,0.00012107329524848577
821204,818804,0.00017591078595557657
821205,803490,0.00017241395269655902
821206,804761,1.7128522945189893e-06
821207,819051,2.230725323757392e-05
821208,816455,1.8370697621496278e-05
821209,813211,2.8428095908764097e-06
821210,801335,3.557445372980695e-05
821211,810266,2.751056535918077e-06
821212,818018,5.9427197916799986e-05
821213,818018,0.00019962743219421208
821214,818018,0.00040409622577356624
821215,818018,0.00032262455197589314
821216,809872,5.74119783348323e-06
821217,809872,0.0002441097600011878
821218,810016,0.0001669618317921133
821219,809359,4.613370227904372e-06
821220,804129,3.057926541465303e-06
821221,805311,7.062489345788035e-06
821222,800726,3.234146404092281e-06
821223,803558,0.00016318432137996724
821224,805898,8.296429920103095e-06
821225,801705,1.0168725545768513e-05
821226,802413,2.4472028958025416e-05
821227,808456,4.02057181052779e-05
821228,816432,2.2936836876447568e-06
821229,816432,1.23111479436003e-06
821230,801749,4.254422136212495e-05
821231,811572,2.6467909544672943e-06
821232,815724,2.529987330222433e-06
821233,801617,3.855153329722433e-06
821234,817842,0.0001115168912590758
821235,816182,1.3489330916887324e-06
821236,811070,6.195138720347154e-07
821237,815667,1.1696774868257924e-06
821238,818013,1.858784280331153e-05
821239,809861,6.077324941542696e-06
821240,801193,9.006972587665586e-06
821242,817842,0.0001231213676699064
821243,804205,5.5039408278367905e-06
821244,816268,3.7830013446028696e-05
821245,802421,1.3908912084336228e-06
821246,804047,9.173985413335078e-06
821247,810867,2.9786666386668817e-05
821248,811165,9.057248186662107e-06
821249,900599,5.231907199719201e-05
821250,816954,3.536353639416223e-05
821251,811040,2.5251312918043876e-05
821252,903338,1.3595172570369937e-05
821253,818256,1.985538915991176e-05
821254,800379,1.5153769890453637e-05
