structure_id,total_roof_area,usable_roof_area,dominant_rating,solar_score_avg,roof_patch_count,excellent_area,usable_ratio
805709,12.0,0.0,Poor,2.0,1,0.0,0.0
805710,68.0,60.0,Good,4.0,6,24.0,0.882
805711,120.0,120.0,Good,4.33,3,64.0,1.0
805712,76.0,0.0,Poor,1.71,7,0.0,0.0
805713,2804.0,2572.0,Poor,2.78,41,2052.0,0.917
805714,208.0,0.0,Poor,1.71,7,0.0,0.0
805715,100.0,100.0,Excellent,5.0,1,100.0,1.0
805716,620.0,620.0,Excellent,4.5,2,20.0,1.0
805717,352.0,296.0,Excellent,4.0,4,288.0,0.841
805718,48.0,48.0,Good,4.5,4,36.0,1.0
805719,40.0,12.0,Moderate,4.0,3,8.0,0.3
805720,4.0,0.0,Very Poor,1.0,1,0.0,0.0
805723,52.0,44.0,Good,3.6,5,0.0,0.846
805725,192.0,0.0,Poor,1.71,7,0.0,0.0
805727,16.0,0.0,Poor,2.0,1,0.0,0.0
805730,1080.0,996.0,Poor,2.4,5,996.0,0.922
805731,60.0,60.0,Excellent,4.67,3,52.0,1.0
805736,376.0,288.0,Poor,3.0,3,288.0,0.766
805737,200.0,188.0,Good,4.11,9,132.0,0.94
805738,664.0,452.0,Good,3.2,10,0.0,0.681
805739,4988.0,4988.0,Good,4.25,4,4908.0,1.0
805741,4.0,4.0,Good,4.0,1,0.0,1.0
805742,88.0,72.0,Good,3.67,3,0.0,0.818
805743,184.0,172.0,Excellent,4.42,12,112.0,0.935
805744,44.0,0.0,Poor,2.0,1,0.0,0.0
805745,156.0,100.0,Poor,3.0,2,0.0,0.641
805746,2596.0,2584.0,Very Poor,2.67,6,1264.0,0.995
805747,208.0,0.0,Poor,2.0,1,0.0,0.0
805748,188.0,24.0,Very Poor,2.15,13,0.0,0.128
805749,248.0,248.0,Good,4.0,1,0.0,1.0
805750,148.0,144.0,Good,4.31,13,76.0,0.973
805751,108.0,108.0,Excellent,4.75,4,72.0,1.0
805754,48.0,24.0,Good,3.6,5,0.0,0.5
805755,12.0,0.0,Moderate,3.0,1,0.0,0.0
805756,148.0,148.0,Excellent,5.0,1,148.0,1.0
805757,4.0,4.0,Good,4.0,1,0.0,1.0
805758,16.0,0.0,Poor,2.0,1,0.0,0.0
805759,428.0,428.0,Excellent,4.5,6,64.0,1.0
805761,324.0,8.0,Good,3.0,3,0.0,0.025
805762,256.0,252.0,Poor,3.0,2,0.0,0.984
805763,420.0,420.0,Good,4.5,2,416.0,1.0
805764,1232.0,1160.0,Good,3.62,26,320.0,0.942
805765,8.0,8.0,Excellent,5.0,1,8.0,1.0
805766,204.0,188.0,Excellent,4.12,8,112.0,0.922
805768,4.0,4.0,Good,4.0,1,0.0,1.0
805769,60.0,56.0,Good,4.0,4,4.0,0.933
805771,84.0,84.0,Good,4.33,3,12.0,1.0
805773,156.0,156.0,Good,4.5,2,144.0,1.0
805774,232.0,232.0,Excellent,4.6,5,224.0,1.0
805775,224.0,224.0,Excellent,4.75,8,216.0,1.0
805776,108.0,108.0,Excellent,5.0,2,108.0,1.0
805777,252.0,252.0,Excellent,5.0,1,252.0,1.0
805778,224.0,224.0,Good,4.33,3,124.0,1.0
805779,432.0,432.0,Good,4.25,4,372.0,1.0
805780,160.0,160.0,Good,4.25,4,92.0,1.0
805781,8.0,8.0,Good,4.0,1,0.0,1.0
805784,212.0,212.0,Excellent,5.0,1,212.0,1.0
805785,8.0,0.0,Moderate,3.0,1,0.0,0.0
805786,1844.0,1796.0,Poor,2.67,3,1796.0,0.974
805787,24.0,8.0,Good,3.5,2,0.0,0.333
805788,4.0,4.0,Good,4.0,1,0.0,1.0
805790,212.0,212.0,Good,4.0,2,0.0,1.0
805791,128.0,128.0,Excellent,4.67,3,104.0,1.0
805793,1104.0,720.0,Moderate,2.89,27,0.0,0.652
805794,1484.0,1484.0,Excellent,4.67,3,1480.0,1.0
805795,104.0,92.0,Good,3.67,3,0.0,0.885
805797,36.0,32.0,Good,3.67,3,0.0,0.889
805798,2640.0,2588.0,Good,4.18,28,2172.0,0.98
805799,48.0,48.0,Excellent,4.5,2,36.0,1.0
805800,160.0,88.0,Poor,2.33,6,0.0,0.55
805806,240.0,232.0,Excellent,4.2,5,204.0,0.967
805808,112.0,76.0,Moderate,4.0,5,64.0,0.679
805809,516.0,516.0,Good,4.0,1,0.0,1.0
805811,8.0,8.0,Good,4.0,1,0.0,1.0
805812,60.0,56.0,Good,4.0,4,4.0,0.933
805814,188.0,188.0,Good,4.2,5,168.0,1.0
805815,296.0,296.0,Good,4.0,1,0.0,1.0
805817,416.0,416.0,Good,4.0,2,0.0,1.0
805818,20.0,4.0,Good,3.5,2,0.0,0.2
805819,140.0,112.0,Moderate,3.71,7,16.0,0.8
805820,8.0,8.0,Good,4.0,2,0.0,1.0
805821,808.0,0.0,Poor,2.0,1,0.0,0.0
805823,24.0,24.0,Good,4.0,2,0.0,1.0
805824,392.0,284.0,Very Poor,2.25,8,0.0,0.724
805825,4.0,0.0,Poor,2.0,1,0.0,0.0
805827,108.0,40.0,Moderate,2.6,5,0.0,0.37
805828,144.0,124.0,Good,3.46,13,0.0,0.861
805831,528.0,528.0,Good,4.0,3,0.0,1.0
805832,120.0,120.0,Good,4.2,5,20.0,1.0
805833,14000.0,9044.0,Moderate,3.06,245,5360.0,0.646
805834,644.0,576.0,Very Poor,2.28,18,468.0,0.894
805835,392.0,0.0,Poor,2.0,2,0.0,0.0
805836,708.0,256.0,Good,3.17,35,8.0,0.362
805837,44.0,44.0,Good,4.25,4,16.0,1.0
805838,192.0,192.0,Good,4.5,2,152.0,1.0
805839,88.0,88.0,Excellent,5.0,1,88.0,1.0
805840,12.0,12.0,Good,4.0,1,0.0,1.0
805841,340.0,112.0,Poor,3.0,3,112.0,0.329
805842,40.0,40.0,Good,4.0,3,0.0,1.0
805843,40.0,28.0,Moderate,3.75,4,8.0,0.7
805844,132.0,80.0,Good,3.56,9,32.0,0.606
805845,244.0,244.0,Excellent,4.8,5,240.0,1.0
805846,176.0,160.0,Good,3.83,6,32.0,0.909
805847,16.0,16.0,Excellent,4.5,2,4.0,1.0
805848,80.0,4.0,Poor,3.0,2,0.0,0.05
805849,156.0,140.0,Moderate,3.75,4,76.0,0.897
805850,132.0,132.0,Good,4.0,5,0.0,1.0
805851,8.0,4.0,Moderate,3.5,2,0.0,0.5
805853,72.0,52.0,Poor,3.57,7,24.0,0.722
805854,172.0,136.0,Moderate,3.5,8,0.0,0.791
805855,14184.0,6872.0,Good,3.44,72,3580.0,0.484
805856,84.0,84.0,Good,4.5,2,80.0,1.0
805857,136.0,72.0,Moderate,3.88,8,44.0,0.529
805858,272.0,0.0,Poor,2.25,4,0.0,0.0
805860,36.0,28.0,Good,3.5,4,0.0,0.778
805861,12.0,12.0,Good,4.0,1,0.0,1.0
805863,372.0,320.0,Good,3.73,11,136.0,0.86
805868,96.0,0.0,Poor,2.0,3,0.0,0.0
805869,56.0,56.0,Excellent,5.0,1,56.0,1.0
805870,300.0,296.0,Excellent,4.0,3,264.0,0.987
805871,24.0,12.0,Moderate,3.33,3,0.0,0.5
805873,776.0,596.0,Very Poor,2.36,25,580.0,0.768
805875,136.0,100.0,Good,3.89,9,36.0,0.735
805876,164.0,152.0,Excellent,4.0,3,60.0,0.927
805877,64.0,44.0,Good,3.57,7,16.0,0.687
805878,160.0,140.0,Good,4.0,8,4.0,0.875
805879,4.0,4.0,Excellent,5.0,1,4.0,1.0
805880,4.0,4.0,Good,4.0,1,0.0,1.0
805881,12.0,8.0,Excellent,4.33,3,8.0,0.667
805883,36.0,36.0,Good,4.25,4,16.0,1.0
805884,672.0,4.0,Moderate,2.73,22,0.0,0.006
805885,68.0,4.0,Poor,2.33,6,0.0,0.059
805887,132.0,132.0,Good,4.5,2,124.0,1.0
805890,144.0,144.0,Good,4.33,6,88.0,1.0
805891,80.0,80.0,Good,4.0,4,0.0,1.0
805893,172.0,172.0,Excellent,4.71,7,148.0,1.0
805894,84.0,84.0,Good,4.17,6,8.0,1.0
805895,180.0,180.0,Excellent,5.0,1,180.0,1.0
805896,340.0,340.0,Excellent,5.0,2,340.0,1.0
805897,4.0,0.0,Moderate,3.0,1,0.0,0.0
805898,1092.0,880.0,Poor,2.76,46,548.0,0.806
805902,156.0,152.0,Excellent,4.45,11,112.0,0.974
805914,108.0,108.0,Excellent,4.67,3,104.0,1.0
805916,76.0,0.0,Poor,1.5,4,0.0,0.0
805917,4.0,0.0,Poor,2.0,1,0.0,0.0
805918,380.0,380.0,Good,4.5,2,376.0,1.0
805919,240.0,0.0,Poor,2.0,1,0.0,0.0
805920,256.0,256.0,Excellent,5.0,1,256.0,1.0
805922,92.0,84.0,Excellent,4.0,3,32.0,0.913
805924,12.0,12.0,Good,4.0,2,0.0,1.0
805925,8.0,8.0,Good,4.0,1,0.0,1.0
805926,768.0,768.0,Good,4.0,1,0.0,1.0
805927,1916.0,1916.0,Good,4.33,3,1908.0,1.0
805928,1716.0,1716.0,Good,4.33,3,1708.0,1.0
805929,1484.0,164.0,Poor,2.88,8,0.0,0.111
805930,5848.0,5848.0,Good,4.25,4,5836.0,1.0
805932,168.0,164.0,Excellent,4.5,8,108.0,0.976
805933,24.0,0.0,Moderate,3.0,4,0.0,0.0
805934,4.0,4.0,Good,4.0,1,0.0,1.0
805935,188.0,180.0,Good,4.2,5,164.0,0.957
805936,240.0,232.0,Good,3.75,4,0.0,0.967
805937,80.0,0.0,Poor,1.86,7,0.0,0.0
805938,200.0,0.0,Poor,1.7,10,0.0,0.0
805939,12.0,12.0,Good,4.0,1,0.0,1.0
805940,64.0,52.0,Good,3.8,5,40.0,0.812
805941,36.0,36.0,Excellent,5.0,1,36.0,1.0
805942,116.0,100.0,Poor,3.5,4,52.0,0.862
805943,12.0,4.0,Poor,2.67,3,0.0,0.333
805944,9012.0,9012.0,Excellent,5.0,2,9012.0,1.0
805945,44.0,28.0,Good,3.5,4,0.0,0.636
805948,304.0,256.0,Excellent,3.72,18,80.0,0.842
805949,160.0,96.0,Poor,3.5,2,96.0,0.6
805950,104.0,104.0,Excellent,5.0,1,104.0,1.0
805951,252.0,252.0,Excellent,5.0,1,252.0,1.0
805953,472.0,436.0,Poor,2.8,10,0.0,0.924
805954,1148.0,980.0,Poor,2.18,11,980.0,0.854
805955,668.0,668.0,Good,4.0,1,0.0,1.0
805956,512.0,16.0,Moderate,2.89,9,0.0,0.031
805957,3484.0,3040.0,Good,3.67,45,548.0,0.873
805958,208.0,168.0,Poor,2.4,5,168.0,0.808
805959,60.0,60.0,Good,4.33,3,20.0,1.0
805961,804.0,376.0,Poor,2.4,5,0.0,0.468
805963,52.0,36.0,Good,3.67,3,0.0,0.692
805964,84.0,80.0,Moderate,3.5,2,0.0,0.952
805965,164.0,164.0,Good,4.0,1,0.0,1.0
805966,172.0,172.0,Good,4.0,1,0.0,1.0
805967,88.0,88.0,Good,4.0,1,0.0,1.0
805968,32.0,32.0,Good,4.0,2,0.0,1.0
805969,8.0,0.0,Moderate,3.0,1,0.0,0.0
805970,4.0,4.0,Good,4.0,1,0.0,1.0
805971,20.0,20.0,Good,4.0,1,0.0,1.0
805972,840.0,840.0,Excellent,5.0,2,840.0,1.0
805973,16.0,16.0,Good,4.0,1,0.0,1.0
805974,32.0,12.0,Moderate,3.33,6,0.0,0.375
805975,12.0,0.0,Poor,2.0,1,0.0,0.0
805993,84.0,0.0,Very Poor,1.0,11,0.0,0.0
805994,1560.0,1324.0,Poor,2.24,17,820.0,0.849
805995,92.0,64.0,Moderate,3.67,6,8.0,0.696
805996,28.0,28.0,Good,4.5,2,24.0,1.0
805997,196.0,196.0,Excellent,4.57,7,132.0,1.0
805998,8.0,8.0,Excellent,5.0,1,8.0,1.0
805999,104.0,104.0,Good,4.33,3,20.0,1.0
806000,4560.0,4472.0,Excellent,4.29,24,228.0,0.981
806001,2056.0,2040.0,Very Poor,2.86,7,2032.0,0.992
806002,92.0,48.0,Moderate,3.36,14,0.0,0.522
806003,288.0,284.0,Excellent,4.0,4,276.0,0.986
806004,12.0,12.0,Good,4.0,2,0.0,1.0
806007,16.0,16.0,Excellent,4.5,2,8.0,1.0
806010,1944.0,1900.0,Poor,2.6,5,1900.0,0.977
806011,188.0,188.0,Excellent,4.58,12,96.0,1.0
806012,48.0,48.0,Good,4.0,4,0.0,1.0
806013,44.0,40.0,Good,3.5,2,0.0,0.909
806014,148.0,8.0,Good,3.0,4,0.0,0.054
806016,2364.0,2232.0,Good,3.67,54,308.0,0.944
806017,128.0,124.0,Excellent,4.0,3,116.0,0.969
806018,1996.0,1972.0,Poor,3.0,3,1972.0,0.988
806019,16.0,16.0,Excellent,5.0,1,16.0,1.0
806022,3132.0,2652.0,Good,3.36,45,1848.0,0.847
806028,132.0,132.0,Excellent,4.5,4,100.0,1.0
806029,24.0,16.0,Moderate,3.5,2,0.0,0.667
806030,20.0,0.0,Moderate,3.0,1,0.0,0.0
806031,404.0,368.0,Excellent,3.75,4,368.0,0.911
806032,8.0,0.0,Poor,2.0,1,0.0,0.0
806034,56.0,36.0,Good,3.67,3,0.0,0.643
806035,4.0,0.0,Poor,2.0,1,0.0,0.0
806036,208.0,204.0,Excellent,4.33,3,204.0,0.981
806037,8.0,4.0,Poor,3.0,2,0.0,0.5
806039,4.0,4.0,Good,4.0,1,0.0,1.0
806041,76.0,68.0,Good,3.67,6,0.0,0.895
806042,2156.0,2156.0,Good,4.33,3,2148.0,1.0
806045,152.0,152.0,Excellent,4.5,2,128.0,1.0
806046,48.0,40.0,Good,3.67,6,0.0,0.833
806047,96.0,84.0,Good,4.0,4,68.0,0.875
806048,76.0,76.0,Good,4.0,4,0.0,1.0
806050,36.0,0.0,Poor,2.0,1,0.0,0.0
806051,72.0,72.0,Good,4.5,2,12.0,1.0
806052,180.0,180.0,Good,4.0,7,0.0,1.0
806053,20.0,0.0,Moderate,3.0,1,0.0,0.0
806054,16.0,16.0,Good,4.0,1,0.0,1.0
806056,64.0,0.0,Poor,1.83,6,0.0,0.0
806057,80.0,0.0,Moderate,3.0,3,0.0,0.0
806060,152.0,152.0,Good,4.33,3,16.0,1.0
806061,12.0,12.0,Good,4.0,1,0.0,1.0
806062,44.0,28.0,Good,3.71,7,0.0,0.636
806063,244.0,4.0,Good,2.67,3,0.0,0.016
806064,128.0,124.0,Excellent,4.0,3,20.0,0.969
806066,84.0,12.0,Poor,2.71,7,0.0,0.143
806067,20.0,4.0,Moderate,4.0,2,4.0,0.2
806068,40.0,32.0,Good,3.8,5,0.0,0.8
806069,1932.0,1524.0,Good,2.91,34,1020.0,0.789
806072,188.0,188.0,Good,4.5,2,164.0,1.0
806073,3740.0,3704.0,Good,3.9,29,2084.0,0.99
806074,4.0,4.0,Good,4.0,1,0.0,1.0
806075,24.0,20.0,Good,4.0,4,12.0,0.833
806076,8.0,8.0,Good,4.0,2,0.0,1.0
806077,576.0,576.0,Good,4.0,1,0.0,1.0
806079,664.0,664.0,Excellent,4.67,3,660.0,1.0
806080,184.0,24.0,Moderate,3.25,4,24.0,0.13
806081,8.0,4.0,Moderate,3.5,2,0.0,0.5
806082,88.0,4.0,Poor,2.5,4,0.0,0.045
806083,400.0,120.0,Poor,2.38,13,120.0,0.3
806085,248.0,220.0,Good,4.0,6,4.0,0.887
806087,124.0,104.0,Good,3.83,12,40.0,0.839
806088,240.0,240.0,Good,4.4,5,88.0,1.0
806089,456.0,448.0,Good,3.78,9,0.0,0.982
806090,164.0,152.0,Excellent,4.2,5,76.0,0.927
806091,284.0,264.0,Good,4.0,14,208.0,0.93
806092,168.0,76.0,Poor,3.22,9,28.0,0.452
806093,60.0,60.0,Excellent,4.5,2,44.0,1.0
806095,16.0,0.0,Poor,1.67,3,0.0,0.0
806096,104.0,0.0,Poor,2.0,5,0.0,0.0
806097,12.0,8.0,Excellent,4.0,3,4.0,0.667
806098,36.0,36.0,Good,4.5,2,28.0,1.0
806099,292.0,168.0,Poor,3.0,7,4.0,0.575
806100,712.0,712.0,Good,4.5,2,700.0,1.0
806102,72.0,72.0,Excellent,4.5,4,64.0,1.0
806103,196.0,64.0,Poor,2.57,14,0.0,0.327
806105,92.0,92.0,Good,4.0,5,0.0,1.0
806106,92.0,56.0,Good,3.88,8,24.0,0.609
806107,12.0,12.0,Good,4.0,3,0.0,1.0
806108,124.0,124.0,Good,4.0,1,0.0,1.0
806109,228.0,0.0,Poor,1.8,5,0.0,0.0
806110,16.0,0.0,Very Poor,1.0,2,0.0,0.0
806111,124.0,96.0,Good,4.17,6,24.0,0.774
806113,96.0,96.0,Excellent,5.0,1,96.0,1.0
806114,124.0,124.0,Good,4.5,2,112.0,1.0
806115,12.0,0.0,Poor,2.0,1,0.0,0.0
806116,28.0,24.0,Moderate,3.5,2,0.0,0.857
806117,32.0,32.0,Good,4.0,1,0.0,1.0
806120,212.0,120.0,Good,3.92,12,12.0,0.566
806121,220.0,220.0,Excellent,5.0,1,220.0,1.0
806122,124.0,112.0,Very Poor,2.6,5,100.0,0.903
806125,16.0,0.0,Moderate,3.0,2,0.0,0.0
806126,20.0,20.0,Good,4.0,1,0.0,1.0
806127,4.0,4.0,Good,4.0,1,0.0,1.0
806128,28.0,28.0,Excellent,5.0,1,28.0,1.0
806129,88.0,88.0,Good,4.14,7,12.0,1.0
806130,32.0,28.0,Good,4.0,6,4.0,0.875
806132,52.0,52.0,Good,4.5,2,48.0,1.0
806133,232.0,188.0,Good,3.73,11,68.0,0.81
806134,284.0,276.0,Good,3.75,4,0.0,0.972
806135,164.0,164.0,Good,4.25,8,120.0,1.0
806136,12.0,12.0,Good,4.0,1,0.0,1.0
806137,4.0,0.0,Moderate,3.0,1,0.0,0.0
806138,8.0,8.0,Good,4.0,2,0.0,1.0
806141,136.0,124.0,Good,3.9,10,0.0,0.912
806143,56.0,56.0,Good,4.4,5,28.0,1.0
806144,8.0,4.0,Moderate,3.5,2,0.0,0.5
806145,588.0,560.0,Poor,3.0,5,552.0,0.952
806146,168.0,168.0,Good,4.2,5,136.0,1.0
806147,40.0,36.0,Good,3.8,5,0.0,0.9
806148,200.0,196.0,Good,3.4,5,0.0,0.98
806149,20.0,20.0,Excellent,5.0,1,20.0,1.0
806150,240.0,28.0,Poor,2.67,6,0.0,0.117
806151,36.0,36.0,Good,4.0,2,0.0,1.0
806152,924.0,924.0,Excellent,5.0,1,924.0,1.0
806153,2256.0,2256.0,Good,4.33,3,2248.0,1.0
806154,260.0,252.0,Good,3.8,5,0.0,0.969
806155,124.0,124.0,Good,4.25,4,80.0,1.0
806156,188.0,156.0,Good,3.77,13,8.0,0.83
806158,528.0,316.0,Good,3.2,5,308.0,0.598
806159,132.0,132.0,Good,4.0,1,0.0,1.0
806160,20.0,20.0,Excellent,5.0,1,20.0,1.0
806161,12.0,12.0,Good,4.0,1,0.0,1.0
806162,2076.0,1948.0,Excellent,3.8,15,1628.0,0.938
806164,32.0,32.0,Good,4.4,5,16.0,1.0
806165,3932.0,3864.0,Excellent,4.4,10,3836.0,0.983
806166,104.0,96.0,Good,3.5,4,0.0,0.923
806168,180.0,0.0,Poor,2.0,1,0.0,0.0
806169,376.0,320.0,Good,3.75,4,260.0,0.851
806170,104.0,96.0,Excellent,4.33,9,60.0,0.923
806171,16.0,16.0,Good,4.0,1,0.0,1.0
806172,8.0,0.0,Moderate,3.0,2,0.0,0.0
806174,16.0,0.0,Moderate,3.0,2,0.0,0.0
806175,64.0,64.0,Excellent,5.0,1,64.0,1.0
806178,96.0,96.0,Excellent,5.0,1,96.0,1.0
806180,904.0,852.0,Good,3.87,15,308.0,0.942
806181,12.0,12.0,Excellent,5.0,1,12.0,1.0
806182,80.0,72.0,Excellent,4.12,8,56.0,0.9
806183,16.0,8.0,Moderate,3.5,2,0.0,0.5
806184,236.0,196.0,Good,4.0,8,164.0,0.831
806185,388.0,388.0,Good,4.0,1,0.0,1.0
806186,28.0,28.0,Good,4.0,1,0.0,1.0
806187,16.0,8.0,Good,3.5,2,0.0,0.5
806188,208.0,208.0,Good,4.25,4,100.0,1.0
806189,92.0,88.0,Excellent,4.2,5,8.0,0.957
806190,272.0,256.0,Good,4.0,11,4.0,0.941
806192,1128.0,708.0,Poor,2.36,11,152.0,0.628
806193,24.0,0.0,Poor,2.0,1,0.0,0.0
806194,72.0,16.0,Moderate,3.6,5,12.0,0.222
806199,132.0,132.0,Excellent,5.0,1,132.0,1.0
806200,484.0,464.0,Moderate,4.0,3,452.0,0.959
806201,28.0,12.0,Good,3.67,3,0.0,0.429
806202,28.0,20.0,Good,4.0,4,8.0,0.714
806203,4.0,0.0,Moderate,3.0,1,0.0,0.0
806204,76.0,0.0,Poor,2.0,4,0.0,0.0
806205,316.0,300.0,Good,3.89,9,264.0,0.949
806206,492.0,440.0,Poor,2.43,7,440.0,0.894
806207,60.0,60.0,Good,4.5,2,52.0,1.0
806208,32.0,0.0,Poor,1.75,4,0.0,0.0
806209,60.0,60.0,Good,4.33,3,24.0,1.0
806210,120.0,104.0,Excellent,4.2,5,28.0,0.867
806213,100.0,84.0,Excellent,4.0,3,16.0,0.84
806214,24.0,24.0,Good,4.4,5,8.0,1.0
806215,84.0,60.0,Good,3.0,6,0.0,0.714
806216,356.0,356.0,Good,4.5,2,336.0,1.0
806219,164.0,116.0,Good,3.75,8,60.0,0.707
806221,212.0,168.0,Excellent,3.5,2,168.0,0.792
806223,12.0,12.0,Good,4.0,1,0.0,1.0
806224,692.0,608.0,Poor,2.67,3,608.0,0.879
806225,572.0,572.0,Excellent,5.0,1,572.0,1.0
806226,1388.0,1388.0,Excellent,5.0,1,1388.0,1.0
806227,80.0,0.0,Poor,2.0,1,0.0,0.0
806228,12.0,12.0,Good,4.0,3,0.0,1.0
806229,268.0,252.0,Good,4.3,10,160.0,0.94
806230,120.0,56.0,Moderate,3.5,6,16.0,0.467
806232,144.0,0.0,Poor,2.0,4,0.0,0.0
806233,260.0,260.0,Good,4.25,4,68.0,1.0
806234,32.0,32.0,Good,4.0,1,0.0,1.0
806235,936.0,936.0,Good,4.0,1,0.0,1.0
806236,160.0,160.0,Excellent,5.0,1,160.0,1.0
806238,8.0,4.0,Moderate,3.5,2,0.0,0.5
806239,132.0,128.0,Moderate,4.0,2,128.0,0.97
806240,28.0,28.0,Excellent,5.0,1,28.0,1.0
806241,8.0,8.0,Good,4.0,1,0.0,1.0
806243,144.0,100.0,Moderate,3.6,10,52.0,0.694
806246,448.0,412.0,Good,3.3,10,0.0,0.92
806247,7712.0,7704.0,Good,4.0,10,6660.0,0.999
806248,264.0,264.0,Good,4.5,2,124.0,1.0
806249,188.0,24.0,Excellent,3.88,8,24.0,0.128
806250,936.0,808.0,Poor,2.86,14,708.0,0.863
806251,12.0,12.0,Excellent,4.5,2,8.0,1.0
806252,80.0,80.0,Good,4.5,2,76.0,1.0
806253,8.0,8.0,Excellent,5.0,1,8.0,1.0
806254,36.0,36.0,Excellent,5.0,1,36.0,1.0
806255,276.0,260.0,Moderate,3.25,4,0.0,0.942
806256,112.0,96.0,Good,3.86,7,0.0,0.857
806257,392.0,384.0,Good,3.75,8,0.0,0.98
806258,176.0,176.0,Good,4.33,6,148.0,1.0
806259,1076.0,1064.0,Good,3.58,12,816.0,0.989
806260,76.0,76.0,Excellent,4.5,2,72.0,1.0
806261,172.0,24.0,Poor,2.14,7,0.0,0.14
806262,20.0,0.0,Very Poor,1.0,1,0.0,0.0
806263,912.0,768.0,Poor,3.0,3,768.0,0.842
806265,596.0,556.0,Good,3.6,15,0.0,0.933
806267,28.0,16.0,Good,3.83,6,4.0,0.571
806269,2548.0,2464.0,Good,3.25,16,868.0,0.967
806271,2388.0,2132.0,Good,3.24,21,1604.0,0.893
806272,440.0,440.0,Good,4.2,5,48.0,1.0
806273,812.0,100.0,Poor,1.95,21,0.0,0.123
806274,140.0,68.0,Excellent,4.25,4,64.0,0.486
806275,1064.0,1036.0,Poor,2.6,5,1036.0,0.974
806276,68.0,60.0,Good,4.0,5,28.0,0.882
806277,32.0,16.0,Good,3.67,3,0.0,0.5
806279,296.0,292.0,Good,3.67,3,0.0,0.986
806280,268.0,256.0,Good,3.7,10,0.0,0.955
806281,40.0,40.0,Excellent,4.67,3,8.0,1.0
806282,40.0,40.0,Excellent,5.0,1,40.0,1.0
806283,124.0,60.0,Moderate,4.0,3,52.0,0.484
806284,144.0,132.0,Good,3.6,5,0.0,0.917
806287,28.0,24.0,Good,4.0,5,8.0,0.857
806288,8.0,8.0,Good,4.0,2,0.0,1.0
806289,732.0,728.0,Good,4.0,7,28.0,0.995
806290,172.0,0.0,Poor,1.83,6,0.0,0.0
806293,736.0,736.0,Good,4.0,3,0.0,1.0
806296,36.0,36.0,Excellent,5.0,1,36.0,1.0
806297,92.0,92.0,Good,4.5,2,68.0,1.0
806298,304.0,304.0,Good,4.2,5,108.0,1.0
806299,8.0,8.0,Excellent,5.0,1,8.0,1.0
806301,12.0,8.0,Good,3.67,3,0.0,0.667
806302,4.0,4.0,Good,4.0,1,0.0,1.0
806303,156.0,116.0,Good,3.89,9,48.0,0.744
806304,2104.0,1984.0,Good,4.12,33,1728.0,0.943
806305,344.0,344.0,Good,4.0,4,0.0,1.0
806306,56.0,56.0,Good,4.0,1,0.0,1.0
806307,48.0,44.0,Good,3.75,4,0.0,0.917
806308,144.0,108.0,Good,3.67,9,0.0,0.75
806309,20.0,20.0,Good,4.0,2,0.0,1.0
806310,332.0,332.0,Excellent,5.0,1,332.0,1.0
806311,60.0,4.0,Very Poor,1.86,7,0.0,0.067
806312,116.0,0.0,Poor,1.62,8,0.0,0.0
806313,404.0,392.0,Good,4.29,7,124.0,0.97
806314,240.0,236.0,Moderate,4.0,3,216.0,0.983
806315,8.0,8.0,Good,4.0,2,0.0,1.0
806316,412.0,220.0,Good,3.57,7,0.0,0.534
806317,52.0,0.0,Very Poor,2.0,2,0.0,0.0
806318,192.0,188.0,Moderate,3.5,2,0.0,0.979
806319,64.0,64.0,Excellent,4.67,3,8.0,1.0
806320,20.0,4.0,Very Poor,2.0,3,0.0,0.2
806321,204.0,204.0,Good,4.25,4,8.0,1.0
806323,48.0,48.0,Excellent,4.5,2,36.0,1.0
806324,156.0,156.0,Excellent,5.0,1,156.0,1.0
806325,536.0,528.0,Excellent,4.2,5,448.0,0.985
806327,16.0,16.0,Excellent,5.0,1,16.0,1.0
806328,304.0,280.0,Good,4.0,14,196.0,0.921
806329,48.0,32.0,Good,3.83,6,4.0,0.667
806330,296.0,296.0,Good,4.2,5,280.0,1.0
806331,228.0,216.0,Good,4.15,13,52.0,0.947
806332,176.0,168.0,Good,4.0,4,96.0,0.955
806333,508.0,476.0,Moderate,3.67,6,44.0,0.937
806334,148.0,124.0,Good,4.12,8,44.0,0.838
806335,8.0,8.0,Excellent,5.0,1,8.0,1.0
806336,252.0,252.0,Good,4.25,4,184.0,1.0
806337,28.0,28.0,Excellent,5.0,1,28.0,1.0
806338,56.0,56.0,Good,4.0,2,0.0,1.0
806340,108.0,72.0,Good,3.56,9,0.0,0.667
806341,596.0,388.0,Moderate,3.21,19,176.0,0.651
806342,8.0,8.0,Good,4.0,2,0.0,1.0
806343,3220.0,3220.0,Excellent,5.0,1,3220.0,1.0
806344,3732.0,3612.0,Good,3.07,15,3508.0,0.968
806345,8.0,8.0,Good,4.0,1,0.0,1.0
806347,32.0,8.0,Moderate,3.5,2,0.0,0.25
806348,76.0,76.0,Excellent,5.0,1,76.0,1.0
806351,220.0,204.0,Good,4.0,8,12.0,0.927
806352,1176.0,768.0,Moderate,2.91,44,520.0,0.653
806353,16.0,0.0,Very Poor,1.0,1,0.0,0.0
806354,232.0,80.0,Poor,2.43,7,0.0,0.345
806356,64.0,64.0,Good,4.33,3,12.0,1.0
